rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Relaxed, Calm",6,5,temp10,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Enthusiastic, Inspired",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Energetic, Excited",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Enthusiastic, Inspired",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Active, Alert",6,5,temp10,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Jittery, Nervous",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Dull, Bored",6,5,temp30,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Happy, Satisfied",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Secure, At ease",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Blue, Uninspired",6,5,temp10,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Active, Alert",6,5,temp30,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Secure, At ease",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Happy, Satisfied",6,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Tense, Bothered",7,5,temp20,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp10,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Happy, Satisfied",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Relaxed, Calm",7,5,temp10,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Passive, Quiet",7,5,temp20,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Secure, At ease",7,5,temp40,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Happy, Satisfied",7,5,temp30,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp30,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Tense, Bothered",7,5,temp0,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp0,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Passive, Quiet",7,5,temp30,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Passive, Quiet",7,5,temp0,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Active, Alert",7,5,temp30,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Happy, Satisfied",7,5,temp40,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Blue, Uninspired",7,5,temp30,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Energetic, Excited",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Dull, Bored",7,5,temp20,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Relaxed, Calm",7,5,temp20,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp40,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp0,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Relaxed, Calm",7,5,temp40,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Tense, Bothered",7,5,temp30,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Secure, At ease",7,5,temp30,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Passive, Quiet",7,5,temp40,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp40,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Blue, Uninspired",7,5,temp20,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Secure, At ease",7,5,temp10,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Dull, Bored",7,5,temp0,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp20,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Energetic, Excited",7,5,temp40,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Jittery, Nervous",7,5,temp40,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Active, Alert",7,5,temp40,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Blue, Uninspired",7,5,temp10,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Relaxed, Calm",7,5,temp0,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Jittery, Nervous",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Jittery, Nervous",7,5,temp0,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Passive, Quiet",7,5,temp10,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Dull, Bored",7,5,temp30,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Energetic, Excited",7,5,temp20,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Blue, Uninspired",7,5,temp0,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Energetic, Excited",7,5,temp30,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Active, Alert",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Relaxed, Calm",7,5,temp30,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Secure, At ease",7,5,temp0,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Active, Alert",7,5,temp0,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Happy, Satisfied",7,5,temp0,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Tense, Bothered",7,5,temp40,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Dull, Bored",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Happy, Satisfied",7,5,temp20,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Active, Alert",7,5,temp20,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Dull, Bored",7,5,temp40,4
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Energetic, Excited",7,5,temp0,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Unhappy, Dissatisfied",7,5,temp30,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Tense, Bothered",7,5,temp10,2
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Blue, Uninspired",7,5,temp40,1
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Jittery, Nervous",7,5,temp30,3
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Enthusiastic, Inspired",7,5,temp20,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Secure, At ease",7,5,temp20,5
R_276,Spanish,prolific,362,29.09820557,-110.9747009,25,Male,Spanish,Mexico,"Jittery, Nervous",7,5,temp20,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Blue, Uninspired",6,2,temp20,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Passive, Quiet",6,2,temp0,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Passive, Quiet",6,2,temp30,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Happy, Satisfied",6,2,temp30,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Blue, Uninspired",6,2,temp0,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Blue, Uninspired",6,2,temp10,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Relaxed, Calm",6,2,temp10,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Secure, At ease",6,2,temp20,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Passive, Quiet",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Happy, Satisfied",6,2,temp10,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Unhappy, Dissatisfied",6,2,temp30,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Happy, Satisfied",6,2,temp0,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Active, Alert",6,2,temp40,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Jittery, Nervous",6,2,temp30,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Jittery, Nervous",6,2,temp10,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Passive, Quiet",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Energetic, Excited",6,2,temp0,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Unhappy, Dissatisfied",6,2,temp10,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Dull, Bored",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Enthusiastic, Inspired",6,2,temp30,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Enthusiastic, Inspired",6,2,temp10,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Tense, Bothered",6,2,temp30,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Enthusiastic, Inspired",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Energetic, Excited",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Tense, Bothered",6,2,temp10,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Tense, Bothered",6,2,temp0,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Happy, Satisfied",6,2,temp40,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Relaxed, Calm",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Jittery, Nervous",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Dull, Bored",6,2,temp30,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Dull, Bored",6,2,temp0,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Secure, At ease",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Blue, Uninspired",6,2,temp30,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Unhappy, Dissatisfied",6,2,temp0,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Secure, At ease",6,2,temp10,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Active, Alert",6,2,temp0,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Tense, Bothered",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Active, Alert",6,2,temp30,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Active, Alert",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Relaxed, Calm",6,2,temp0,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Relaxed, Calm",6,2,temp30,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Energetic, Excited",6,2,temp10,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Energetic, Excited",6,2,temp40,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Jittery, Nervous",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Dull, Bored",6,2,temp20,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Unhappy, Dissatisfied",6,2,temp20,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Secure, At ease",6,2,temp30,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Blue, Uninspired",6,2,temp40,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Enthusiastic, Inspired",6,2,temp0,1
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Secure, At ease",6,2,temp0,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Tense, Bothered",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Relaxed, Calm",6,2,temp20,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Active, Alert",6,2,temp10,2
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Jittery, Nervous",6,2,temp0,5
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Happy, Satisfied",6,2,temp20,3
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Passive, Quiet",6,2,temp10,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Energetic, Excited",6,2,temp30,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Dull, Bored",6,2,temp10,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Enthusiastic, Inspired",6,2,temp40,4
R_277,Chinese,prolific,869,27.28869629,-82.47589874,50,Male,Chinese,United States,"Unhappy, Dissatisfied",6,2,temp40,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Passive, Quiet",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Jittery, Nervous",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Jittery, Nervous",6,6,temp40,5
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Energetic, Excited",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Blue, Uninspired",6,6,temp20,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Jittery, Nervous",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Happy, Satisfied",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Tense, Bothered",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Energetic, Excited",6,6,temp30,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Relaxed, Calm",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Energetic, Excited",6,6,temp40,5
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Jittery, Nervous",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Tense, Bothered",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Enthusiastic, Inspired",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Blue, Uninspired",6,6,temp30,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Secure, At ease",6,6,temp40,5
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Jittery, Nervous",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Passive, Quiet",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Blue, Uninspired",6,6,temp40,5
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Secure, At ease",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Dull, Bored",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Relaxed, Calm",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Blue, Uninspired",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Secure, At ease",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Blue, Uninspired",6,6,temp10,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Dull, Bored",6,6,temp20,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Tense, Bothered",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Enthusiastic, Inspired",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Passive, Quiet",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Happy, Satisfied",6,6,temp0,1
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Unhappy, Dissatisfied",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Dull, Bored",6,6,temp40,5
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Relaxed, Calm",6,6,temp10,2
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Dull, Bored",6,6,temp10,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Energetic, Excited",6,6,temp20,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Secure, At ease",6,6,temp20,3
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Passive, Quiet",6,6,temp30,4
R_278,Spanish,social,1567,9.998306274,-84.11710358,37,Female,Spanish,Costa Rica,"Unhappy, Dissatisfied",6,6,temp30,3
